barber_pole_exact,checkerboard_exact,config_sha256,duration_seconds,effort,exit_code,finished_at,has_response,horizontal_disagreement,job_id,leading_indent_rows,line_count,model,narrow_conventional_only,no_prose_or_fences,opening_exactly_one_heart,opening_family,opening_glyph,periodic_fit,periodic_period,periodic_slope,provider,sample_index,started_at,timed_out,vertical_disagreement,wall_begins_next_line,wall_distinct_families,wall_distinct_glyphs,wall_dominant_family,wall_dominant_glyph,wall_family_entropy_bits,wall_glyph_entropy_bits,wall_matches_opening_fraction,wall_max_columns,wall_median_columns,wall_min_columns,wall_occupancy,wall_only_hearts_and_linebreaks,wall_parseable,wall_rectangular,wall_rows,wall_total_hearts
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.826,high,0,2026-09-15T23:51:39.036224+00:00,True,0,codex-gpt-6-astra-high-023,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,23,2026-09-15T23:51:32.210018+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.25,high,0,2026-09-15T23:51:39.993693+00:00,True,0,codex-gpt-6-astra-high-012,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,12,2026-09-15T23:51:32.743213+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.396,high,0,2026-09-15T23:51:44.487206+00:00,True,0,codex-gpt-6-astra-high-041,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,41,2026-09-15T23:51:36.091322+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,14.119,max,0,2026-09-15T23:51:44.658976+00:00,True,0,codex-gpt-6-astra-max-029,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,29,2026-09-15T23:51:30.540232+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.611,xhigh,0,2026-09-15T23:51:44.950002+00:00,True,0,codex-gpt-6-astra-xhigh-018,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,18,2026-09-15T23:51:34.339100+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.728,high,0,2026-09-15T23:51:46.764100+00:00,True,0,codex-gpt-6-astra-high-047,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,47,2026-09-15T23:51:39.036265+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.212,max,0,2026-09-15T23:51:50.205947+00:00,True,0,codex-gpt-6-astra-max-008,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,8,2026-09-15T23:51:39.993740+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,14.2,max,0,2026-09-15T23:51:50.998824+00:00,True,0,codex-gpt-6-astra-max-036,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,36,2026-09-15T23:51:36.798850+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.658,ultra,0,2026-09-15T23:51:52.608016+00:00,True,0,codex-gpt-6-astra-ultra-007,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,7,2026-09-15T23:51:44.950040+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,16,16,16,1.0,True,True,True,1,16
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.331,ultra,0,2026-09-15T23:51:55.095438+00:00,True,0,codex-gpt-6-astra-ultra-036,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,36,2026-09-15T23:51:46.764137+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.067,ultra,0,2026-09-15T23:51:55.726097+00:00,True,0,codex-gpt-6-astra-ultra-017,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,17,2026-09-15T23:51:44.659026+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,13.413,xhigh,0,2026-09-15T23:51:57.900243+00:00,True,0,codex-gpt-6-astra-xhigh-048,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,48,2026-09-15T23:51:44.487254+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.798,low,0,2026-09-15T23:51:58.405853+00:00,True,0,codex-gpt-6-astra-low-046,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,46,2026-09-15T23:51:52.608063+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,20,20,20,1.0,True,True,True,1,20
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.848,high,0,2026-09-15T23:51:58.846926+00:00,True,0,codex-gpt-6-astra-high-016,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,16,2026-09-15T23:51:50.998862+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.816,xhigh,0,2026-09-15T23:51:59.021725+00:00,True,0,codex-gpt-6-astra-xhigh-002,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,2,2026-09-15T23:51:50.205987+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.075,low,0,2026-09-15T23:52:01.170322+00:00,True,0,codex-gpt-6-astra-low-014,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,14,2026-09-15T23:51:55.095477+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,1,10
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.473,medium,0,2026-09-15T23:52:02.199536+00:00,True,0,codex-gpt-6-astra-medium-044,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,44,2026-09-15T23:51:55.726142+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.114,xhigh,0,2026-09-15T23:52:04.960807+00:00,True,0,codex-gpt-6-astra-xhigh-025,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,25,2026-09-15T23:51:58.846968+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12,12,1.0,True,True,True,1,12
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.672,xhigh,0,2026-09-15T23:52:07.572665+00:00,True,0,codex-gpt-6-astra-xhigh-047,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,47,2026-09-15T23:51:57.900288+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.47,low,0,2026-09-15T23:52:07.639991+00:00,True,0,codex-gpt-6-astra-low-026,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,26,2026-09-15T23:52:01.170362+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.122,medium,0,2026-09-15T23:52:08.143406+00:00,True,0,codex-gpt-6-astra-medium-002,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,2,2026-09-15T23:51:59.021767+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.238,medium,0,2026-09-15T23:52:10.437544+00:00,True,0,codex-gpt-6-astra-medium-005,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,5,2026-09-15T23:52:02.199578+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,12.613,max,0,2026-09-15T23:52:11.018982+00:00,True,0,codex-gpt-6-astra-max-006,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,6,2026-09-15T23:51:58.405900+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.361,high,0,2026-09-15T23:52:17.001398+00:00,True,0,codex-gpt-6-astra-high-042,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,42,2026-09-15T23:52:07.640036+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.997,ultra,0,2026-09-15T23:52:19.570058+00:00,True,0,codex-gpt-6-astra-ultra-032,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,32,2026-09-15T23:52:07.572728+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,20,20,20,1.0,True,True,True,1,20
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,16.562,max,0,2026-09-15T23:52:21.522690+00:00,True,0,codex-gpt-6-astra-max-001,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,1,2026-09-15T23:52:04.960850+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,14.466,low,0,2026-09-15T23:52:22.608990+00:00,True,0,codex-gpt-6-astra-low-030,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,30,2026-09-15T23:52:08.143445+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.877,xhigh,0,2026-09-15T23:52:22.895719+00:00,True,0,codex-gpt-6-astra-xhigh-020,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,20,2026-09-15T23:52:11.019040+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,15.449,low,0,2026-09-15T23:52:25.886113+00:00,True,0,codex-gpt-6-astra-low-015,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,15,2026-09-15T23:52:10.437595+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.079,high,0,2026-09-15T23:52:26.080840+00:00,True,0,codex-gpt-6-astra-high-002,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,2,2026-09-15T23:52:17.001447+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.593,ultra,0,2026-09-15T23:52:33.489005+00:00,True,0,codex-gpt-6-astra-ultra-005,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,5,2026-09-15T23:52:22.895761+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.604,low,0,2026-09-15T23:52:34.490314+00:00,True,0,codex-gpt-6-astra-low-008,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,8,2026-09-15T23:52:25.886154+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,1,10
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,16.41,max,0,2026-09-15T23:52:35.980421+00:00,True,0,codex-gpt-6-astra-max-041,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,41,2026-09-15T23:52:19.570109+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,16.648,xhigh,0,2026-09-15T23:52:38.170772+00:00,True,0,codex-gpt-6-astra-xhigh-046,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,46,2026-09-15T23:52:21.522729+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,12.42,max,0,2026-09-15T23:52:38.500822+00:00,True,0,codex-gpt-6-astra-max-020,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,20,2026-09-15T23:52:26.080888+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.661,medium,0,2026-09-15T23:52:40.150143+00:00,True,0,codex-gpt-6-astra-medium-021,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,21,2026-09-15T23:52:33.489045+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.808,ultra,0,2026-09-15T23:52:45.298489+00:00,True,0,codex-gpt-6-astra-ultra-023,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,23,2026-09-15T23:52:34.490353+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.101,medium,0,2026-09-15T23:52:46.271687+00:00,True,0,codex-gpt-6-astra-medium-045,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,45,2026-09-15T23:52:38.170811+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.568,xhigh,0,2026-09-15T23:52:47.548268+00:00,True,0,codex-gpt-6-astra-xhigh-040,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,40,2026-09-15T23:52:35.980466+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,25.241,max,0,2026-09-15T23:52:47.849885+00:00,True,0,codex-gpt-6-astra-max-038,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,38,2026-09-15T23:52:22.609029+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12,12,1.0,True,True,True,5,60
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.343,high,0,2026-09-15T23:52:49.843786+00:00,True,0,codex-gpt-6-astra-high-027,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,27,2026-09-15T23:52:38.500863+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,6,6,6,1.0,True,True,True,3,18
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.07,medium,0,2026-09-15T23:52:51.220413+00:00,True,0,codex-gpt-6-astra-medium-028,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,28,2026-09-15T23:52:40.150184+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.118,low,0,2026-09-15T23:52:54.416651+00:00,True,0,codex-gpt-6-astra-low-050,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,50,2026-09-15T23:52:45.298529+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.907,low,0,2026-09-15T23:52:54.756697+00:00,True,0,codex-gpt-6-astra-low-043,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,43,2026-09-15T23:52:47.849924+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.634,high,0,2026-09-15T23:52:56.905619+00:00,True,0,codex-gpt-6-astra-high-031,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,31,2026-09-15T23:52:46.271734+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,5,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.59,low,0,2026-09-15T23:52:59.137982+00:00,True,0,codex-gpt-6-astra-low-039,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,39,2026-09-15T23:52:47.548305+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.454,high,0,2026-09-15T23:53:00.674142+00:00,True,0,codex-gpt-6-astra-high-048,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,48,2026-09-15T23:52:51.220451+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.945,ultra,0,2026-09-15T23:53:01.788378+00:00,True,0,codex-gpt-6-astra-ultra-026,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,26,2026-09-15T23:52:49.843832+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.331,xhigh,0,2026-09-15T23:53:02.747893+00:00,True,0,codex-gpt-6-astra-xhigh-008,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,8,2026-09-15T23:52:54.416695+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,20,20,20,1.0,True,True,True,1,20
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.884,high,0,2026-09-15T23:53:03.641016+00:00,True,0,codex-gpt-6-astra-high-038,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,38,2026-09-15T23:52:54.756736+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.692,low,0,2026-09-15T23:53:04.829867+00:00,True,0,codex-gpt-6-astra-low-017,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,17,2026-09-15T23:52:59.138018+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,1,10
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,12.372,xhigh,0,2026-09-15T23:53:09.277593+00:00,True,0,codex-gpt-6-astra-xhigh-043,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,43,2026-09-15T23:52:56.905658+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.945,xhigh,0,2026-09-15T23:53:10.619232+00:00,True,0,codex-gpt-6-astra-xhigh-015,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,15,2026-09-15T23:53:00.674179+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.922,xhigh,0,2026-09-15T23:53:12.710516+00:00,True,0,codex-gpt-6-astra-xhigh-007,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,7,2026-09-15T23:53:01.788418+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.123,xhigh,0,2026-09-15T23:53:13.764216+00:00,True,0,codex-gpt-6-astra-xhigh-039,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,39,2026-09-15T23:53:03.641058+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.978,high,0,2026-09-15T23:53:13.807473+00:00,True,0,codex-gpt-6-astra-high-008,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,8,2026-09-15T23:53:04.829924+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,13.074,ultra,0,2026-09-15T23:53:15.821818+00:00,True,0,codex-gpt-6-astra-ultra-031,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,31,2026-09-15T23:53:02.747932+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.984,ultra,0,2026-09-15T23:53:19.261330+00:00,True,0,codex-gpt-6-astra-ultra-010,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,10,2026-09-15T23:53:09.277633+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.623,ultra,0,2026-09-15T23:53:20.242074+00:00,True,0,codex-gpt-6-astra-ultra-015,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,15,2026-09-15T23:53:10.619279+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,5,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.858,low,0,2026-09-15T23:53:20.665794+00:00,True,0,codex-gpt-6-astra-low-006,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,6,2026-09-15T23:53:13.807510+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.335,medium,0,2026-09-15T23:53:21.045800+00:00,True,0,codex-gpt-6-astra-medium-014,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,14,2026-09-15T23:53:12.710556+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.327,medium,0,2026-09-15T23:53:22.148774+00:00,True,0,codex-gpt-6-astra-medium-033,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,33,2026-09-15T23:53:15.821872+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,13.449,ultra,0,2026-09-15T23:53:27.213204+00:00,True,0,codex-gpt-6-astra-ultra-050,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,50,2026-09-15T23:53:13.764259+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.099,medium,0,2026-09-15T23:53:28.360766+00:00,True,0,codex-gpt-6-astra-medium-024,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,24,2026-09-15T23:53:19.261371+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.195,medium,0,2026-09-15T23:53:28.860698+00:00,True,0,codex-gpt-6-astra-medium-027,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,27,2026-09-15T23:53:20.665833+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.803,xhigh,0,2026-09-15T23:53:31.044734+00:00,True,0,codex-gpt-6-astra-xhigh-005,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,5,2026-09-15T23:53:20.242114+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,12.84,xhigh,0,2026-09-15T23:53:34.988926+00:00,True,0,codex-gpt-6-astra-xhigh-009,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,9,2026-09-15T23:53:22.148809+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
